node,pagerank,in_degree,out_degree,betweenness,fraud_count,avg_fraud_prob,is_fraud_node,node_short,risk_label
9d0d5ff2d94c0ba413370c29f168dbe0c644324670fa384930ad0adfd0a80ab6,0.0001490125069699,1,0,0.0,0,0.06561435,0,9d0d5ff2d94c,Low
ae54840fdce649a1415fec89e3e424923d6dde2b699d0dbfd0eb48231ecbfe8e,0.0001490125069699,2,0,0.0,0,0.4564291099999999,0,ae54840fdce6,Medium
ff5cbc6523e58a05f1e3cbf46b13a165e3ce4e99e773d6060205e742b38ef3e8,0.0001490125069699,1,0,0.0,0,0.05831216,0,ff5cbc6523e5,Low
3c0c9a7b091cde7972e6ca52dc07e8c4f056d051c53d5927b507032914379321,0.0001490125069699,1,0,0.0,0,0.017916866,0,3c0c9a7b091c,Low
e574e6654279b59617d2db2b6caba92885ff621c3b1260fd165bb09f38525e0c,0.0001490125069699,2,0,0.0,0,0.35515268,0,e574e6654279,Medium
500831dc3d2887f95d11691b16ee6510a02307c7300b00eb6455c00ffd8d5735,0.0001490125069699,1,0,0.0,0,0.0274064,0,500831dc3d28,Low
94af29dfdfc35f645623dbda56476848fd2bca2d499d6e84e0f881bf949d6d15,0.0001490125069699,1,0,0.0,0,0.3232082,0,94af29dfdfc3,Medium
0fe7c714dcccfbf4b9ed7a6d51bb7e0f1f23244d87e74bc1295818b022669cd5,0.0001490125069699,1,4,1.1206938556741215e-06,0,0.0315410846,0,0fe7c714dccc,Low
a5d1fa3ce91b7688630a7b05f2abcda4f58ca5b634ab2d52c39f6465c69723bf,0.0001490125069699,1,3,0.0001406227159771,0,0.2988992299999999,0,a5d1fa3ce91b,Low
d18fd4e83f9c8804a6b41764fe817c44a3516fa974769907089231d0d3680047,0.0001490125069699,1,0,0.0,0,0.09252394,0,d18fd4e83f9c,Low
dbc34fff1ceaf3fd4da170515d2ca511079eca2f1d0a6e820aab61f9bc87352e,0.0001490125069699,1,0,0.0,0,0.029569535,0,dbc34fff1cea,Low
967288b1a1340b1df2349aae07fd9dc6f853b535d1916f522d477c70eef18540,0.0001490125069699,1,0,0.0,0,0.057150226,0,967288b1a134,Low
3a7fc7b85978a24349499ae2cd7cc5a5f3d85e912a61684677089d95b6232c4f,0.0001490125069699,1,0,0.0,0,0.036445692,0,3a7fc7b85978,Low
f64d7cd8d3dd8c95c78228287aa5763e3aabcbd6b756f9fd0ee83bd22cd882e0,0.0001490125069699,1,0,0.0,0,0.01592877,0,f64d7cd8d3dd,Low
3992f8710e7c0e4b5b4ccc4c343c9500510eef931cf3563178d8401ddfb4f7f0,0.0001490125069699,1,0,0.0,0,0.1632767,0,3992f8710e7c,Low
00353094eaeedf277d3f052994990970c33a62f779ca7547fc2b7b663ab469fe,0.0001490125069699,1,0,0.0,0,0.07552421,0,00353094eaee,Low
3422d457fbdb6f720687d5b57095ff0978f9bde214b42306271c639c9e59083b,0.0001490125069699,1,0,0.0,0,0.18892889,0,3422d457fbdb,Low
209b91add4ff06bbc4c2754b433b850449bd691519fac4b32c922223469e8c2c,0.0001490125069699,2,0,0.0,0,0.0445982555,0,209b91add4ff,Low
60f40c97c6c64a35cf90009d09edaf743ce6fa3d55a47cd843d26a4151413b31,0.0001490125069699,5,0,0.0,0,0.0192019021,0,60f40c97c6c6,Low
e6b3012b80c1941bdb8c3eac909dfd97bc3259c108e538956e462331d27c41aa,0.0001490125069699,1,0,0.0,0,0.011176445,0,e6b3012b80c1,Low
310fdd6d7b8490dbbb7c76ad954bf28f132c1966b220c0971982c89f6b7e7f3c,0.0001490125069699,1,0,0.0,0,0.030272253,0,310fdd6d7b84,Low
7dd142acca2b85aab4b115b45d4a35adfa1dc75bd41609d7f7b6e9058458ebbd,0.0001490125069699,1,0,0.0,0,0.024244126,0,7dd142acca2b,Low
6b5376b19d50ea98dc3710bcc890b60e3b33c568b018482bdee453d445b47b6a,0.0001490125069699,1,0,0.0,0,0.12399792,0,6b5376b19d50,Low
f2eef78531d820b4c71f4dc49ca8369a6b87e8365e3e15438e5dc7d977b8d615,0.0001490125069699,1,0,0.0,0,0.24689214,0,f2eef78531d8,Low
